time,agent0_obs0,agent0_obs1,agent0_obs2,agent0_obs3,agent0_obs4,agent0_obs5,agent0_obs6,agent0_obs7,agent0_obs8,agent0_obs9,agent0_obs10,agent0_obs11,agent0_obs12,agent0_obs13,agent0_obs14,agent0_obs15,agent0_obs16,agent0_obs17,agent0_obs18,agent0_obs19,agent0_obs20,agent0_obs21,agent0_obs22,agent0_obs23,agent0_obs24,agent0_obs25,agent0_obs26,agent0_obs27,agent0_obs28,agent0_obs29,agent0_obs30,agent0_obs31,agent0_obs32,agent0_obs33,agent0_obs34,agent0_obs35,agent0_obs36,agent0_obs37,agent0_obs38,agent0_obs39,agent0_obs40,agent0_obs41,agent0_obs42,agent0_obs43,agent0_obs44,agent0_obs45,agent1_obs0,agent1_obs1,agent1_obs2,agent1_obs3,agent1_obs4,agent1_obs5,agent1_obs6,agent1_obs7,agent1_obs8,agent1_obs9,agent1_obs10,agent1_obs11,agent1_obs12,agent1_obs13,agent1_obs14,agent1_obs15,agent1_obs16,agent1_obs17,agent1_obs18,agent1_obs19,agent1_obs20,agent1_obs21,agent1_obs22,agent1_obs23,agent1_obs24,agent1_obs25,agent1_obs26,agent1_obs27,agent1_obs28,agent1_obs29,agent1_obs30,agent1_obs31,agent1_obs32,agent1_obs33,agent1_obs34,agent1_obs35,agent1_obs36,agent1_obs37,agent1_obs38,agent1_obs39,agent1_obs40,agent1_obs41,agent1_obs42,agent1_obs43,agent1_obs44,agent1_obs45
2.000033139999999876e-01,3.002000093460083008e+00,-4.959999918937683105e-01,9.100000262260437012e-01,2.999999932944774628e-02,6.199999898672103882e-02,-6.019999980926513672e-01,-1.532172107245150239e-01,1.102226800292476216e-01,-1.124896786229853674e-02,9.345553902844799810e-02,8.065282493913846773e-01,-1.049499662255475863e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.002000093460083008e+00,-4.959999918937683105e-01,9.100000262260437012e-01,2.999999932944774628e-02,6.199999898672103882e-02,-6.019999980926513672e-01,1.000000000000000000e+00,2.996999979019165039e+00,4.970000088214874268e-01,9.070000052452087402e-01,-6.300000101327896118e-02,-6.199999898672103882e-02,-5.989999771118164062e-01,1.000000000000000000e+00,-3.299999982118606567e-02,-2.700000107288360596e-01,7.369999885559082031e-01,1.270000040531158447e-01,-6.000000052154064178e-03,-1.019999980926513672e-01,1.000000000000000000e+00,1.969999969005584717e-01,2.809999883174896240e-01,1.273000001907348633e+00,1.099999994039535522e-01,1.700000092387199402e-02,-1.580000072717666626e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.996999979019165039e+00,4.970000088214874268e-01,9.070000052452087402e-01,-6.300000101327896118e-02,-6.199999898672103882e-02,-5.989999771118164062e-01,1.503254126403109625e-01,-1.272418338059921883e-01,-6.813794418399271580e-03,-1.897647471630277138e-01,5.118296785237493873e-01,1.005899982001556420e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.002000093460083008e+00,-4.959999918937683105e-01,9.100000262260437012e-01,2.999999932944774628e-02,6.199999898672103882e-02,-6.019999980926513672e-01,1.000000000000000000e+00,2.996999979019165039e+00,4.970000088214874268e-01,9.070000052452087402e-01,-6.300000101327896118e-02,-6.199999898672103882e-02,-5.989999771118164062e-01,1.000000000000000000e+00,-3.299999982118606567e-02,-2.700000107288360596e-01,7.369999885559082031e-01,1.270000040531158447e-01,-6.000000052154064178e-03,-1.019999980926513672e-01,1.000000000000000000e+00,1.969999969005584717e-01,2.809999883174896240e-01,1.273000001907348633e+00,1.099999994039535522e-01,1.700000092387199402e-02,-1.580000072717666626e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.199973739999999955e-01,3.003000020980834961e+00,-4.939999878406524658e-01,8.960000276565551758e-01,4.500000178813934326e-02,8.299999684095382690e-02,-6.639999747276306152e-01,-1.505904925176597131e-01,1.212951073161729898e-01,-1.194190318032095632e-02,1.071067271571302659e-01,3.549173062074825746e-01,-7.382571452601245643e-03,1.000000000000000000e+00,0.000000000000000000e+00,3.003000020980834961e+00,-4.939999878406524658e-01,8.960000276565551758e-01,4.500000178813934326e-02,8.299999684095382690e-02,-6.639999747276306152e-01,1.000000000000000000e+00,2.996000051498413086e+00,4.950000047683715820e-01,8.930000066757202148e-01,-8.200000226497650146e-02,-8.600000292062759399e-02,-6.439999938011169434e-01,1.000000000000000000e+00,-2.999999932944774628e-02,-2.700000107288360596e-01,7.340000271797180176e-01,1.500000059604644775e-01,-6.000000052154064178e-03,-1.209999993443489075e-01,1.000000000000000000e+00,1.990000009536743164e-01,2.809999883174896240e-01,1.269999980926513672e+00,1.319999992847442627e-01,2.099999971687793732e-02,-1.850000023841857910e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.996000051498413086e+00,4.950000047683715820e-01,8.930000066757202148e-01,-8.200000226497650146e-02,-8.600000292062759399e-02,-6.439999938011169434e-01,1.444488142221206917e-01,-1.163989383137427058e-01,-2.872043758844838868e-03,-1.882473746313661767e-01,4.848968543260213648e-01,7.101456949857631873e-02,0.000000000000000000e+00,1.000000000000000000e+00,3.003000020980834961e+00,-4.939999878406524658e-01,8.960000276565551758e-01,4.500000178813934326e-02,8.299999684095382690e-02,-6.639999747276306152e-01,1.000000000000000000e+00,2.996000051498413086e+00,4.950000047683715820e-01,8.930000066757202148e-01,-8.200000226497650146e-02,-8.600000292062759399e-02,-6.439999938011169434e-01,1.000000000000000000e+00,-2.999999932944774628e-02,-2.700000107288360596e-01,7.340000271797180176e-01,1.500000059604644775e-01,-6.000000052154064178e-03,-1.209999993443489075e-01,1.000000000000000000e+00,1.990000009536743164e-01,2.809999883174896240e-01,1.269999980926513672e+00,1.319999992847442627e-01,2.099999971687793732e-02,-1.850000023841857910e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.399958919999999885e-01,3.005000114440917969e+00,-4.920000135898590088e-01,8.820000290870666504e-01,6.499999761581420898e-02,1.070000007748603821e-01,-6.949999928474426270e-01,-1.505487932380366045e-01,1.185305607168802844e-01,-1.172988246124648248e-02,-1.151293189136969874e-01,-3.871319158568988783e-01,1.426657328109866563e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.005000114440917969e+00,-4.920000135898590088e-01,8.820000290870666504e-01,6.499999761581420898e-02,1.070000007748603821e-01,-6.949999928474426270e-01,1.000000000000000000e+00,2.993999958038330078e+00,4.930000007152557373e-01,8.809999823570251465e-01,-1.019999980926513672e-01,-1.110000014305114746e-01,-6.570000052452087402e-01,1.000000000000000000e+00,-2.600000053644180298e-02,-2.700000107288360596e-01,7.310000061988830566e-01,1.759999990463256836e-01,-6.000000052154064178e-03,-1.430000066757202148e-01,1.000000000000000000e+00,2.020000070333480835e-01,2.820000052452087402e-01,1.264999985694885254e+00,1.550000011920928955e-01,2.400000020861625671e-02,-2.160000056028366089e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.993999958038330078e+00,4.930000007152557373e-01,8.809999823570251465e-01,-1.019999980926513672e-01,-1.110000014305114746e-01,-6.570000052452087402e-01,1.443956902433628509e-01,-1.108693890509766522e-01,-2.468608791632798116e-03,1.373509716357720900e-01,1.806259581039669493e-01,-1.221018633565662537e-02,0.000000000000000000e+00,1.000000000000000000e+00,3.005000114440917969e+00,-4.920000135898590088e-01,8.820000290870666504e-01,6.499999761581420898e-02,1.070000007748603821e-01,-6.949999928474426270e-01,1.000000000000000000e+00,2.993999958038330078e+00,4.930000007152557373e-01,8.809999823570251465e-01,-1.019999980926513672e-01,-1.110000014305114746e-01,-6.570000052452087402e-01,1.000000000000000000e+00,-2.600000053644180298e-02,-2.700000107288360596e-01,7.310000061988830566e-01,1.759999990463256836e-01,-6.000000052154064178e-03,-1.430000066757202148e-01,1.000000000000000000e+00,2.020000070333480835e-01,2.820000052452087402e-01,1.264999985694885254e+00,1.550000011920928955e-01,2.400000020861625671e-02,-2.160000056028366089e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.600076350000000147e-01,3.006000041961669922e+00,-4.900000095367431641e-01,8.679999709129333496e-01,8.699999749660491943e-02,1.360000073909759521e-01,-6.980000138282775879e-01,-1.583376944161281608e-01,9.681751561057061473e-02,-4.907479432261760421e-03,-4.379897543935135640e-01,-1.218520908649981971e+00,3.104518397252946094e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.006000041961669922e+00,-4.900000095367431641e-01,8.679999709129333496e-01,8.699999749660491943e-02,1.360000073909759521e-01,-6.980000138282775879e-01,1.000000000000000000e+00,2.990999937057495117e+00,4.900000095367431641e-01,8.650000095367431641e-01,-1.270000040531158447e-01,-1.439999938011169434e-01,-6.499999761581420898e-01,1.000000000000000000e+00,-2.199999988079071045e-02,-2.700000107288360596e-01,7.279999852180480957e-01,2.039999961853027344e-01,-6.000000052154064178e-03,-1.669999957084655762e-01,1.000000000000000000e+00,2.060000002384185791e-01,2.829999923706054688e-01,1.259999990463256836e+00,1.800000071525573730e-01,2.899999916553497314e-02,-2.479999959468841553e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.990999937057495117e+00,4.900000095367431641e-01,8.650000095367431641e-01,-1.270000040531158447e-01,-1.439999938011169434e-01,-6.499999761581420898e-01,1.499449134142856743e-01,-1.080982076751815235e-01,-2.568724325099178141e-03,5.599429556821591270e-01,-1.378600456242188854e-01,-9.216003353401029663e-02,0.000000000000000000e+00,1.000000000000000000e+00,3.006000041961669922e+00,-4.900000095367431641e-01,8.679999709129333496e-01,8.699999749660491943e-02,1.360000073909759521e-01,-6.980000138282775879e-01,1.000000000000000000e+00,2.990999937057495117e+00,4.900000095367431641e-01,8.650000095367431641e-01,-1.270000040531158447e-01,-1.439999938011169434e-01,-6.499999761581420898e-01,1.000000000000000000e+00,-2.199999988079071045e-02,-2.700000107288360596e-01,7.279999852180480957e-01,2.039999961853027344e-01,-6.000000052154064178e-03,-1.669999957084655762e-01,1.000000000000000000e+00,2.060000002384185791e-01,2.829999923706054688e-01,1.259999990463256836e+00,1.800000071525573730e-01,2.899999916553497314e-02,-2.479999959468841553e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.801583280000000120e-01,3.009000062942504883e+00,-4.860000014305114746e-01,8.539999723434448242e-01,1.049999967217445374e-01,1.689999997615814209e-01,-6.819999814033508301e-01,-1.718091250138893411e-01,6.690094495080889381e-02,2.574597600417741217e-03,-7.390725671332903923e-01,-1.657590948746150428e+00,4.327148059852748974e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.009000062942504883e+00,-4.860000014305114746e-01,8.539999723434448242e-01,1.049999967217445374e-01,1.689999997615814209e-01,-6.819999814033508301e-01,1.000000000000000000e+00,2.986999988555908203e+00,4.860000014305114746e-01,8.510000109672546387e-01,-1.529999971389770508e-01,-1.809999942779541016e-01,-6.259999871253967285e-01,1.000000000000000000e+00,-1.700000092387199402e-02,-2.700000107288360596e-01,7.239999771118164062e-01,2.339999973773956299e-01,-4.999999888241291046e-03,-1.940000057220458984e-01,1.000000000000000000e+00,2.099999934434890747e-01,2.829999923706054688e-01,1.253999948501586914e+00,2.080000042915344238e-01,3.400000184774398804e-02,-2.840000092983245850e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.986999988555908203e+00,4.860000014305114746e-01,8.510000109672546387e-01,-1.529999971389770508e-01,-1.809999942779541016e-01,-6.259999871253967285e-01,1.668936157916784402e-01,-1.133663605794672513e-01,-6.710535156381272626e-03,1.018428940789858128e+00,-3.910030820551925745e-01,-1.540693598634095829e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.009000062942504883e+00,-4.860000014305114746e-01,8.539999723434448242e-01,1.049999967217445374e-01,1.689999997615814209e-01,-6.819999814033508301e-01,1.000000000000000000e+00,2.986999988555908203e+00,4.860000014305114746e-01,8.510000109672546387e-01,-1.529999971389770508e-01,-1.809999942779541016e-01,-6.259999871253967285e-01,1.000000000000000000e+00,-1.700000092387199402e-02,-2.700000107288360596e-01,7.239999771118164062e-01,2.339999973773956299e-01,-4.999999888241291046e-03,-1.940000057220458984e-01,1.000000000000000000e+00,2.099999934434890747e-01,2.829999923706054688e-01,1.253999948501586914e+00,2.080000042915344238e-01,3.400000184774398804e-02,-2.840000092983245850e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.000142789999999948e-01,3.010999917984008789e+00,-4.819999933242797852e-01,8.399999737739562988e-01,1.159999966621398926e-01,2.070000022649765015e-01,-6.620000004768371582e-01,-1.883095088516489324e-01,3.987807908912310850e-02,1.013578055811800716e-02,-8.969503168979970908e-01,-1.186676427570994452e+00,4.025751922283350437e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.010999917984008789e+00,-4.819999933242797852e-01,8.399999737739562988e-01,1.159999966621398926e-01,2.070000022649765015e-01,-6.620000004768371582e-01,1.000000000000000000e+00,2.984999895095825195e+00,4.830000102519989014e-01,8.450000286102294922e-01,-1.669999957084655762e-01,-2.029999941587448120e-01,-5.950000286102294922e-01,1.000000000000000000e+00,-1.200000010430812836e-02,-2.700000107288360596e-01,7.200000286102294922e-01,2.639999985694885254e-01,-3.000000026077032089e-03,-2.220000028610229492e-01,1.000000000000000000e+00,2.140000015497207642e-01,2.840000092983245850e-01,1.248000025749206543e+00,2.349999994039535522e-01,3.900000080466270447e-02,-3.179999887943267822e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.984999895095825195e+00,4.830000102519989014e-01,8.450000286102294922e-01,-1.669999957084655762e-01,-2.029999941587448120e-01,-5.950000286102294922e-01,1.781374003684657870e-01,-1.188495640986435564e-01,-7.842839548594160437e-03,1.297458739159212060e+00,-4.944657876677122643e-01,-1.725461304026724152e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.010999917984008789e+00,-4.819999933242797852e-01,8.399999737739562988e-01,1.159999966621398926e-01,2.070000022649765015e-01,-6.620000004768371582e-01,1.000000000000000000e+00,2.984999895095825195e+00,4.830000102519989014e-01,8.450000286102294922e-01,-1.669999957084655762e-01,-2.029999941587448120e-01,-5.950000286102294922e-01,1.000000000000000000e+00,-1.200000010430812836e-02,-2.700000107288360596e-01,7.200000286102294922e-01,2.639999985694885254e-01,-3.000000026077032089e-03,-2.220000028610229492e-01,1.000000000000000000e+00,2.140000015497207642e-01,2.840000092983245850e-01,1.248000025749206543e+00,2.349999994039535522e-01,3.900000080466270447e-02,-3.179999887943267822e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.199350109999999914e-01,3.013000011444091797e+00,-4.769999980926513672e-01,8.270000219345092773e-01,1.230000033974647522e-01,2.489999979734420776e-01,-6.389999985694885254e-01,-2.049443595646668892e-01,2.951400389838765292e-02,1.644214169658335389e-02,-8.449332917361300765e-01,-1.688189383165602520e-01,2.394704705381691112e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.013000011444091797e+00,-4.769999980926513672e-01,8.270000219345092773e-01,1.230000033974647522e-01,2.489999979734420776e-01,-6.389999985694885254e-01,1.000000000000000000e+00,2.980000019073486328e+00,4.760000109672546387e-01,8.299999833106994629e-01,-2.140000015497207642e-01,-2.770000100135803223e-01,-5.080000162124633789e-01,1.000000000000000000e+00,-6.000000052154064178e-03,-2.700000107288360596e-01,7.149999737739562988e-01,2.930000126361846924e-01,-1.000000047497451305e-03,-2.509999871253967285e-01,1.000000000000000000e+00,2.199999988079071045e-01,2.849999964237213135e-01,1.241000056266784668e+00,2.619999945163726807e-01,4.399999976158142090e-02,-3.540000021457672119e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.980000019073486328e+00,4.760000109672546387e-01,8.299999833106994629e-01,-2.140000015497207642e-01,-2.770000100135803223e-01,-5.080000162124633789e-01,2.205297188483179294e-01,-1.321348731979063995e-01,-1.465023031247178475e-02,1.227253520453066127e+00,-4.253207263246776559e-01,-1.613164050734138544e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.013000011444091797e+00,-4.769999980926513672e-01,8.270000219345092773e-01,1.230000033974647522e-01,2.489999979734420776e-01,-6.389999985694885254e-01,1.000000000000000000e+00,2.980000019073486328e+00,4.760000109672546387e-01,8.299999833106994629e-01,-2.140000015497207642e-01,-2.770000100135803223e-01,-5.080000162124633789e-01,1.000000000000000000e+00,-6.000000052154064178e-03,-2.700000107288360596e-01,7.149999737739562988e-01,2.930000126361846924e-01,-1.000000047497451305e-03,-2.509999871253967285e-01,1.000000000000000000e+00,2.199999988079071045e-01,2.849999964237213135e-01,1.241000056266784668e+00,2.619999945163726807e-01,4.399999976158142090e-02,-3.540000021457672119e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.399986810000000248e-01,3.016000032424926758e+00,-4.720000028610229492e-01,8.149999976158142090e-01,1.289999932050704956e-01,2.960000038146972656e-01,-6.060000061988830566e-01,-2.187643303444811171e-01,4.093543257095766386e-02,1.778234329997518959e-02,-5.912972859605635234e-01,7.215169979284988822e-01,6.604183026035584381e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.016000032424926758e+00,-4.720000028610229492e-01,8.149999976158142090e-01,1.289999932050704956e-01,2.960000038146972656e-01,-6.060000061988830566e-01,1.000000000000000000e+00,2.976000070571899414e+00,4.720000028610229492e-01,8.230000138282775879e-01,-2.329999953508377075e-01,-3.070000112056732178e-01,-4.839999973773956299e-01,1.000000000000000000e+00,0.000000000000000000e+00,-2.700000107288360596e-01,7.089999914169311523e-01,3.199999928474426270e-01,1.000000047497451305e-03,-2.809999883174896240e-01,1.000000000000000000e+00,2.259999960660934448e-01,2.860000133514404297e-01,1.233000040054321289e+00,2.890000045299530029e-01,4.899999871850013733e-02,-3.930000066757202148e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.976000070571899414e+00,4.720000028610229492e-01,8.230000138282775879e-01,-2.329999953508377075e-01,-3.070000112056732178e-01,-4.839999973773956299e-01,2.318747874596176484e-01,-1.375609552419634340e-01,-1.604526823673609048e-02,8.772496157054254784e-01,-2.442011276245947826e-01,-8.933003451003465600e-02,0.000000000000000000e+00,1.000000000000000000e+00,3.016000032424926758e+00,-4.720000028610229492e-01,8.149999976158142090e-01,1.289999932050704956e-01,2.960000038146972656e-01,-6.060000061988830566e-01,1.000000000000000000e+00,2.976000070571899414e+00,4.720000028610229492e-01,8.230000138282775879e-01,-2.329999953508377075e-01,-3.070000112056732178e-01,-4.839999973773956299e-01,1.000000000000000000e+00,0.000000000000000000e+00,-2.700000107288360596e-01,7.089999914169311523e-01,3.199999928474426270e-01,1.000000047497451305e-03,-2.809999883174896240e-01,1.000000000000000000e+00,2.259999960660934448e-01,2.860000133514404297e-01,1.233000040054321289e+00,2.890000045299530029e-01,4.899999871850013733e-02,-3.930000066757202148e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.600061860000000058e-01,3.019000053405761719e+00,-4.650000035762786865e-01,8.029999732971191406e-01,1.379999965429306030e-01,3.490000069141387939e-01,-5.600000023841857910e-01,-2.242100936439089254e-01,5.780036532010091044e-02,1.856742050582113612e-02,-2.420139386197556752e-01,8.787847206686163481e-01,1.706929284970176708e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.019000053405761719e+00,-4.650000035762786865e-01,8.029999732971191406e-01,1.379999965429306030e-01,3.490000069141387939e-01,-5.600000023841857910e-01,1.000000000000000000e+00,2.970999956130981445e+00,4.639999866485595703e-01,8.130000233650207520e-01,-2.700000107288360596e-01,-3.709999918937683105e-01,-4.189999997615814209e-01,1.000000000000000000e+00,6.000000052154064178e-03,-2.700000107288360596e-01,7.030000090599060059e-01,3.470000028610229492e-01,4.000000189989805222e-03,-3.109999895095825195e-01,1.000000000000000000e+00,2.329999953508377075e-01,2.870000004768371582e-01,1.222000002861022949e+00,3.160000145435333252e-01,5.400000140070915222e-02,-4.350000023841857910e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.970999956130981445e+00,4.639999866485595703e-01,8.130000233650207520e-01,-2.700000107288360596e-01,-3.709999918937683105e-01,-4.189999997615814209e-01,2.459817576972558872e-01,-1.401984900524317901e-01,-1.735861605675360908e-02,3.394509634762612471e-01,2.930738245058855940e-02,3.970980990550199846e-02,0.000000000000000000e+00,1.000000000000000000e+00,3.019000053405761719e+00,-4.650000035762786865e-01,8.029999732971191406e-01,1.379999965429306030e-01,3.490000069141387939e-01,-5.600000023841857910e-01,1.000000000000000000e+00,2.970999956130981445e+00,4.639999866485595703e-01,8.130000233650207520e-01,-2.700000107288360596e-01,-3.709999918937683105e-01,-4.189999997615814209e-01,1.000000000000000000e+00,6.000000052154064178e-03,-2.700000107288360596e-01,7.030000090599060059e-01,3.470000028610229492e-01,4.000000189989805222e-03,-3.109999895095825195e-01,1.000000000000000000e+00,2.329999953508377075e-01,2.870000004768371582e-01,1.222000002861022949e+00,3.160000145435333252e-01,5.400000140070915222e-02,-4.350000023841857910e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.802222219999999986e-01,3.022000074386596680e+00,-4.569999873638153076e-01,7.919999957084655762e-01,1.519999951124191284e-01,4.050000011920928955e-01,-5.040000081062316895e-01,-2.240945651307668096e-01,6.911619028158133560e-02,2.008747004756970822e-02,1.910015342717949482e-01,3.073712962887938938e-01,1.158615670260039338e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.022000074386596680e+00,-4.569999873638153076e-01,7.919999957084655762e-01,1.519999951124191284e-01,4.050000011920928955e-01,-5.040000081062316895e-01,1.000000000000000000e+00,2.964999914169311523e+00,4.550000131130218506e-01,8.059999942779541016e-01,-3.079999983310699463e-01,-4.379999935626983643e-01,-3.459999859333038330e-01,1.000000000000000000e+00,1.300000026822090149e-02,-2.700000107288360596e-01,6.959999799728393555e-01,3.729999959468841553e-01,7.000000216066837311e-03,-3.409999907016754150e-01,1.000000000000000000e+00,2.399999946355819702e-01,2.879999876022338867e-01,1.213000059127807617e+00,3.389999866485595703e-01,5.799999833106994629e-02,-4.699999988079071045e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.964999914169311523e+00,4.550000131130218506e-01,8.059999942779541016e-01,-3.079999983310699463e-01,-4.379999935626983643e-01,-3.459999859333038330e-01,2.513398347046934544e-01,-1.377452451079588247e-01,-1.463320315761920676e-02,-7.871529876680571913e-02,2.521699325181284701e-01,1.654306742266314356e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.022000074386596680e+00,-4.569999873638153076e-01,7.919999957084655762e-01,1.519999951124191284e-01,4.050000011920928955e-01,-5.040000081062316895e-01,1.000000000000000000e+00,2.964999914169311523e+00,4.550000131130218506e-01,8.059999942779541016e-01,-3.079999983310699463e-01,-4.379999935626983643e-01,-3.459999859333038330e-01,1.000000000000000000e+00,1.300000026822090149e-02,-2.700000107288360596e-01,6.959999799728393555e-01,3.729999959468841553e-01,7.000000216066837311e-03,-3.409999907016754150e-01,1.000000000000000000e+00,2.399999946355819702e-01,2.879999876022338867e-01,1.213000059127807617e+00,3.389999866485595703e-01,5.799999833106994629e-02,-4.699999988079071045e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.999941550000000179e-01,3.025000095367431641e+00,-4.480000138282775879e-01,7.820000052452087402e-01,1.669999957084655762e-01,4.620000123977661133e-01,-4.379999935626983643e-01,-2.128220119078023387e-01,5.857881464277681083e-02,2.715629868796937130e-02,5.580605006301713189e-01,-7.386175267510594056e-01,3.084871628198745386e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.025000095367431641e+00,-4.480000138282775879e-01,7.820000052452087402e-01,1.669999957084655762e-01,4.620000123977661133e-01,-4.379999935626983643e-01,1.000000000000000000e+00,2.957000017166137695e+00,4.440000057220458984e-01,7.990000247955322266e-01,-3.459999859333038330e-01,-5.090000033378601074e-01,-2.700000107288360596e-01,1.000000000000000000e+00,2.099999971687793732e-02,-2.700000107288360596e-01,6.880000233650207520e-01,3.989999890327453613e-01,1.200000010430812836e-02,-3.700000047683715820e-01,1.000000000000000000e+00,2.440000027418136597e-01,2.890000045299530029e-01,1.207000017166137695e+00,3.519999980926513672e-01,5.999999865889549255e-02,-4.900000095367431641e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.957000017166137695e+00,4.440000057220458984e-01,7.990000247955322266e-01,-3.459999859333038330e-01,-5.090000033378601074e-01,-2.700000107288360596e-01,2.482172029578309236e-01,-1.326045285738466362e-01,-1.097620310723121384e-02,-3.606830895894601596e-01,4.349238824191408170e-01,2.850109225786502387e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.025000095367431641e+00,-4.480000138282775879e-01,7.820000052452087402e-01,1.669999957084655762e-01,4.620000123977661133e-01,-4.379999935626983643e-01,1.000000000000000000e+00,2.957000017166137695e+00,4.440000057220458984e-01,7.990000247955322266e-01,-3.459999859333038330e-01,-5.090000033378601074e-01,-2.700000107288360596e-01,1.000000000000000000e+00,2.099999971687793732e-02,-2.700000107288360596e-01,6.880000233650207520e-01,3.989999890327453613e-01,1.200000010430812836e-02,-3.700000047683715820e-01,1.000000000000000000e+00,2.440000027418136597e-01,2.890000045299530029e-01,1.207000017166137695e+00,3.519999980926513672e-01,5.999999865889549255e-02,-4.900000095367431641e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
