time,agent0_obs0,agent0_obs1,agent0_obs2,agent0_obs3,agent0_obs4,agent0_obs5,agent0_obs6,agent0_obs7,agent0_obs8,agent0_obs9,agent0_obs10,agent0_obs11,agent0_obs12,agent0_obs13,agent0_obs14,agent0_obs15,agent0_obs16,agent0_obs17,agent0_obs18,agent0_obs19,agent0_obs20,agent0_obs21,agent0_obs22,agent0_obs23,agent0_obs24,agent0_obs25,agent0_obs26,agent0_obs27,agent0_obs28,agent0_obs29,agent0_obs30,agent0_obs31,agent0_obs32,agent0_obs33,agent0_obs34,agent0_obs35,agent0_obs36,agent0_obs37,agent0_obs38,agent0_obs39,agent0_obs40,agent0_obs41,agent0_obs42,agent0_obs43,agent0_obs44,agent0_obs45,agent1_obs0,agent1_obs1,agent1_obs2,agent1_obs3,agent1_obs4,agent1_obs5,agent1_obs6,agent1_obs7,agent1_obs8,agent1_obs9,agent1_obs10,agent1_obs11,agent1_obs12,agent1_obs13,agent1_obs14,agent1_obs15,agent1_obs16,agent1_obs17,agent1_obs18,agent1_obs19,agent1_obs20,agent1_obs21,agent1_obs22,agent1_obs23,agent1_obs24,agent1_obs25,agent1_obs26,agent1_obs27,agent1_obs28,agent1_obs29,agent1_obs30,agent1_obs31,agent1_obs32,agent1_obs33,agent1_obs34,agent1_obs35,agent1_obs36,agent1_obs37,agent1_obs38,agent1_obs39,agent1_obs40,agent1_obs41,agent1_obs42,agent1_obs43,agent1_obs44,agent1_obs45
2.000000000000000111e-01,3.005417585372924805e+00,-4.927072525024414062e-01,9.626841545104980469e-01,8.979009836912155151e-02,1.110642552375793457e-01,-4.695581793785095215e-01,-1.520671844482421875e-01,1.107258796691894531e-01,-2.194213867187500000e-02,-4.685596525669097900e-01,-1.901975870132446289e-01,-7.767550647258758545e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.005417585372924805e+00,-4.927072525024414062e-01,9.626841545104980469e-01,8.979009836912155151e-02,1.110642552375793457e-01,-4.695581793785095215e-01,1.000000000000000000e+00,2.992524623870849609e+00,4.922804236412048340e-01,9.647077322006225586e-01,-1.219483241438865662e-01,-1.303689032793045044e-01,-3.635001182556152344e-01,1.000000000000000000e+00,-3.278046473860740662e-02,-2.750906348228454590e-01,7.983364462852478027e-01,1.763864457607269287e-01,-1.361278817057609558e-02,1.218218505382537842e-01,1.000000000000000000e+00,2.017802596092224121e-01,2.846598923206329346e-01,1.336517572402954102e+00,1.710432320833206177e-01,1.435707416385412216e-02,7.083688676357269287e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.992524623870849609e+00,4.922804236412048340e-01,9.647077322006225586e-01,-1.219483241438865662e-01,-1.303689032793045044e-01,-3.635001182556152344e-01,1.472890377044677734e-01,-1.531724929809570312e-01,6.258034706115722656e-02,4.652549028396606445e-01,-4.768594503402709961e-01,1.992438435554504395e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.005417585372924805e+00,-4.927072525024414062e-01,9.626841545104980469e-01,8.979009836912155151e-02,1.110642552375793457e-01,-4.695581793785095215e-01,1.000000000000000000e+00,2.992524623870849609e+00,4.922804236412048340e-01,9.647077322006225586e-01,-1.219483241438865662e-01,-1.303689032793045044e-01,-3.635001182556152344e-01,1.000000000000000000e+00,-3.278046473860740662e-02,-2.750906348228454590e-01,7.983364462852478027e-01,1.763864457607269287e-01,-1.361278817057609558e-02,1.218218505382537842e-01,1.000000000000000000e+00,2.017802596092224121e-01,2.846598923206329346e-01,1.336517572402954102e+00,1.710432320833206177e-01,1.435707416385412216e-02,7.083688676357269287e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.200000000000000011e-01,3.007381677627563477e+00,-4.902563095092773438e-01,9.531078338623046875e-01,1.089496612548828125e-01,1.375834047794342041e-01,-4.852712154388427734e-01,-1.607019901275634766e-01,1.072838306427001953e-01,-2.361440658569335938e-02,-3.782658874988555908e-01,-1.645454317331314087e-01,-8.732230961322784424e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.007381677627563477e+00,-4.902563095092773438e-01,9.531078338623046875e-01,1.089496612548828125e-01,1.375834047794342041e-01,-4.852712154388427734e-01,1.000000000000000000e+00,2.989814519882202148e+00,4.893727004528045654e-01,9.576104879379272461e-01,-1.528599113225936890e-01,-1.646793782711029053e-01,-3.408946394920349121e-01,1.000000000000000000e+00,-2.897734194993972778e-02,-2.753798663616180420e-01,8.008483052253723145e-01,2.071314454078674316e-01,-1.546390820294618607e-02,1.298546791076660156e-01,1.000000000000000000e+00,2.054692059755325317e-01,2.849650084972381592e-01,1.337955713272094727e+00,2.010081708431243896e-01,1.632741093635559082e-02,7.302933931350708008e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.989814519882202148e+00,4.893727004528045654e-01,9.576104879379272461e-01,-1.528599113225936890e-01,-1.646793782711029053e-01,-3.408946394920349121e-01,1.563186645507812500e-01,-1.618406772613525391e-01,6.658339500427246094e-02,4.202833771705627441e-01,-3.719514608383178711e-01,2.008865326642990112e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.007381677627563477e+00,-4.902563095092773438e-01,9.531078338623046875e-01,1.089496612548828125e-01,1.375834047794342041e-01,-4.852712154388427734e-01,1.000000000000000000e+00,2.989814519882202148e+00,4.893727004528045654e-01,9.576104879379272461e-01,-1.528599113225936890e-01,-1.646793782711029053e-01,-3.408946394920349121e-01,1.000000000000000000e+00,-2.897734194993972778e-02,-2.753798663616180420e-01,8.008483052253723145e-01,2.071314454078674316e-01,-1.546390820294618607e-02,1.298546791076660156e-01,1.000000000000000000e+00,2.054692059755325317e-01,2.849650084972381592e-01,1.337955713272094727e+00,2.010081708431243896e-01,1.632741093635559082e-02,7.302933931350708008e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.399999999999999911e-01,3.009748458862304688e+00,-4.872277379035949707e-01,9.434436559677124023e-01,1.300909966230392456e-01,1.692188233137130737e-01,-4.766172170639038086e-01,-1.672575473785400391e-01,1.034429073333740234e-01,-2.529621124267578125e-02,-2.670471072196960449e-01,-2.510539591312408447e-01,-7.446023076772689819e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.009748458862304688e+00,-4.872277379035949707e-01,9.434436559677124023e-01,1.300909966230392456e-01,1.692188233137130737e-01,-4.766172170639038086e-01,1.000000000000000000e+00,2.986451387405395508e+00,4.857349395751953125e-01,9.511177539825439453e-01,-1.874262988567352295e-01,-2.036888897418975830e-01,-3.023197352886199951e-01,1.000000000000000000e+00,-2.455407381057739258e-02,-2.757041156291961670e-01,8.035041689872741699e-01,2.383408844470977783e-01,-1.707340218126773834e-02,1.360442787408828735e-01,1.000000000000000000e+00,2.097641378641128540e-01,2.853076159954071045e-01,1.339428424835205078e+00,2.315887361764907837e-01,1.805467531085014343e-02,7.420618832111358643e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.986451387405395508e+00,4.857349395751953125e-01,9.511177539825439453e-01,-1.874262988567352295e-01,-2.036888897418975830e-01,-3.023197352886199951e-01,1.638436317443847656e-01,-1.681959629058837891e-01,7.049441337585449219e-02,3.158338963985443115e-01,-2.556612193584442139e-01,1.876438558101654053e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.009748458862304688e+00,-4.872277379035949707e-01,9.434436559677124023e-01,1.300909966230392456e-01,1.692188233137130737e-01,-4.766172170639038086e-01,1.000000000000000000e+00,2.986451387405395508e+00,4.857349395751953125e-01,9.511177539825439453e-01,-1.874262988567352295e-01,-2.036888897418975830e-01,-3.023197352886199951e-01,1.000000000000000000e+00,-2.455407381057739258e-02,-2.757041156291961670e-01,8.035041689872741699e-01,2.383408844470977783e-01,-1.707340218126773834e-02,1.360442787408828735e-01,1.000000000000000000e+00,2.097641378641128540e-01,2.853076159954071045e-01,1.339428424835205078e+00,2.315887361764907837e-01,1.805467531085014343e-02,7.420618832111358643e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.600000000000000089e-01,3.012549400329589844e+00,-4.835262298583984375e-01,9.341413378715515137e-01,1.522891819477081299e-01,2.051671445369720459e-01,-4.476815760135650635e-01,-1.717710494995117188e-01,9.682965278625488281e-02,-2.653336524963378906e-02,-1.832935810089111328e-01,-4.394508600234985352e-01,-4.303540661931037903e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.012549400329589844e+00,-4.835262298583984375e-01,9.341413378715515137e-01,1.522891819477081299e-01,2.051671445369720459e-01,-4.476815760135650635e-01,1.000000000000000000e+00,2.982375144958496094e+00,4.812859296798706055e-01,9.454858303070068359e-01,-2.240019291639328003e-01,-2.456753253936767578e-01,-2.559783458709716797e-01,1.000000000000000000e+00,-1.950653828680515289e-02,-2.760575711727142334e-01,8.062686324119567871e-01,2.694865167140960693e-01,-1.832745596766471863e-02,1.406068354845046997e-01,1.000000000000000000e+00,2.146716117858886719e-01,2.856816649436950684e-01,1.340917110443115234e+00,2.621860206127166748e-01,1.941216364502906799e-02,7.459422945976257324e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.982375144958496094e+00,4.812859296798706055e-01,9.454858303070068359e-01,-2.240019291639328003e-01,-2.456753253936767578e-01,-2.559783458709716797e-01,1.691524982452392578e-01,-1.725606918334960938e-01,7.398414611816406250e-02,2.089670747518539429e-01,-1.835754811763763428e-01,1.565404534339904785e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.012549400329589844e+00,-4.835262298583984375e-01,9.341413378715515137e-01,1.522891819477081299e-01,2.051671445369720459e-01,-4.476815760135650635e-01,1.000000000000000000e+00,2.982375144958496094e+00,4.812859296798706055e-01,9.454858303070068359e-01,-2.240019291639328003e-01,-2.456753253936767578e-01,-2.559783458709716797e-01,1.000000000000000000e+00,-1.950653828680515289e-02,-2.760575711727142334e-01,8.062686324119567871e-01,2.694865167140960693e-01,-1.832745596766471863e-02,1.406068354845046997e-01,1.000000000000000000e+00,2.146716117858886719e-01,2.856816649436950684e-01,1.340917110443115234e+00,2.621860206127166748e-01,1.941216364502906799e-02,7.459422945976257324e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.800000000000000266e-01,3.015792608261108398e+00,-4.790743291378021240e-01,9.255654215812683105e-01,1.740009784698486328e-01,2.443743348121643066e-01,-4.035385847091674805e-01,-1.750485897064208984e-01,8.628964424133300781e-02,-2.709984779357910156e-02,-1.489454805850982666e-01,-6.224815249443054199e-01,-1.089883688837289810e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.015792608261108398e+00,-4.790743291378021240e-01,9.255654215812683105e-01,1.740009784698486328e-01,2.443743348121643066e-01,-4.035385847091674805e-01,1.000000000000000000e+00,2.977566480636596680e+00,4.759917557239532471e-01,9.407550692558288574e-01,-2.601410746574401855e-01,-2.876463234424591064e-01,-2.153069227933883667e-01,1.000000000000000000e+00,-1.383896265178918839e-02,-2.764321565628051758e-01,8.091124296188354492e-01,3.002758920192718506e-01,-1.913311891257762909e-02,1.439368426799774170e-01,1.000000000000000000e+00,2.201883196830749512e-01,2.860785722732543945e-01,1.342408299446105957e+00,2.924326956272125244e-01,2.027978375554084778e-02,7.444331049919128418e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.977566480636596680e+00,4.759917557239532471e-01,9.407550692558288574e-01,-2.601410746574401855e-01,-2.876463234424591064e-01,-2.153069227933883667e-01,1.727387905120849609e-01,-1.760408878326416016e-01,7.682752609252929688e-02,1.569434106349945068e-01,-1.707681268453598022e-01,1.233145520091056824e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.015792608261108398e+00,-4.790743291378021240e-01,9.255654215812683105e-01,1.740009784698486328e-01,2.443743348121643066e-01,-4.035385847091674805e-01,1.000000000000000000e+00,2.977566480636596680e+00,4.759917557239532471e-01,9.407550692558288574e-01,-2.601410746574401855e-01,-2.876463234424591064e-01,-2.153069227933883667e-01,1.000000000000000000e+00,-1.383896265178918839e-02,-2.764321565628051758e-01,8.091124296188354492e-01,3.002758920192718506e-01,-1.913311891257762909e-02,1.439368426799774170e-01,1.000000000000000000e+00,2.201883196830749512e-01,2.860785722732543945e-01,1.342408299446105957e+00,2.924326956272125244e-01,2.027978375554084778e-02,7.444331049919128418e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.999999999999999889e-01,3.019452095031738281e+00,-4.738198816776275635e-01,9.179505109786987305e-01,1.933288425207138062e-01,2.852749228477478027e-01,-3.527309894561767578e-01,-1.780111789703369141e-01,7.294106483459472656e-02,-2.716779708862304688e-02,-1.507469564676284790e-01,-6.973227262496948242e-01,3.293315647169947624e-03,1.000000000000000000e+00,0.000000000000000000e+00,3.019452095031738281e+00,-4.738198816776275635e-01,9.179505109786987305e-01,1.933288425207138062e-01,2.852749228477478027e-01,-3.527309894561767578e-01,1.000000000000000000e+00,2.972055673599243164e+00,4.698795378208160400e-01,9.366908073425292969e-01,-2.937098741531372070e-01,-3.268542289733886719e-01,-1.926818192005157471e-01,1.000000000000000000e+00,-7.560084573924541473e-03,-2.768183052539825439e-01,8.120150566101074219e-01,3.305390179157257080e-01,-1.942122913897037506e-02,1.465007811784744263e-01,1.000000000000000000e+00,2.263053059577941895e-01,2.864876389503479004e-01,1.343892812728881836e+00,3.221347928047180176e-01,2.053927630186080933e-02,7.392683625221252441e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.972055673599243164e+00,4.698795378208160400e-01,9.366908073425292969e-01,-2.937098741531372070e-01,-3.268542289733886719e-01,-1.926818192005157471e-01,1.758036613464355469e-01,-1.795260906219482422e-01,7.927536964416503906e-02,1.551588177680969238e-01,-1.748433709144592285e-01,1.191676110029220581e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.019452095031738281e+00,-4.738198816776275635e-01,9.179505109786987305e-01,1.933288425207138062e-01,2.852749228477478027e-01,-3.527309894561767578e-01,1.000000000000000000e+00,2.972055673599243164e+00,4.698795378208160400e-01,9.366908073425292969e-01,-2.937098741531372070e-01,-3.268542289733886719e-01,-1.926818192005157471e-01,1.000000000000000000e+00,-7.560084573924541473e-03,-2.768183052539825439e-01,8.120150566101074219e-01,3.305390179157257080e-01,-1.942122913897037506e-02,1.465007811784744263e-01,1.000000000000000000e+00,2.263053059577941895e-01,2.864876389503479004e-01,1.343892812728881836e+00,3.221347928047180176e-01,2.053927630186080933e-02,7.392683625221252441e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000067e-01,3.023465394973754883e+00,-4.677473306655883789e-01,9.113254547119140625e-01,2.088317424058914185e-01,3.257590234279632568e-01,-3.072357475757598877e-01,-1.810786724090576172e-01,5.919432640075683594e-02,-2.715492248535156250e-02,-1.538343131542205811e-01,-6.630822420120239258e-01,-2.594307530671358109e-03,1.000000000000000000e+00,0.000000000000000000e+00,3.023465394973754883e+00,-4.677473306655883789e-01,9.113254547119140625e-01,2.088317424058914185e-01,3.257590234279632568e-01,-3.072357475757598877e-01,1.000000000000000000e+00,2.965904951095581055e+00,4.630182981491088867e-01,9.328717589378356934e-01,-3.237586617469787598e-01,-3.621028363704681396e-01,-1.932342648506164551e-01,1.000000000000000000e+00,-6.818972178734838963e-04,-2.772051990032196045e-01,8.149653673171997070e-01,3.601063191890716553e-01,-1.914224028587341309e-02,1.487353593111038208e-01,1.000000000000000000e+00,2.330103367567062378e-01,2.868954539299011230e-01,1.345364212989807129e+00,3.511393368244171143e-01,2.006100304424762726e-02,7.308495789766311646e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.965904951095581055e+00,4.630182981491088867e-01,9.328717589378356934e-01,-3.237586617469787598e-01,-3.621028363704681396e-01,-1.932342648506164551e-01,1.789641380310058594e-01,-1.829073429107666016e-01,8.169651031494140625e-02,1.597026884555816650e-01,-1.574639379978179932e-01,1.212925091385841370e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.023465394973754883e+00,-4.677473306655883789e-01,9.113254547119140625e-01,2.088317424058914185e-01,3.257590234279632568e-01,-3.072357475757598877e-01,1.000000000000000000e+00,2.965904951095581055e+00,4.630182981491088867e-01,9.328717589378356934e-01,-3.237586617469787598e-01,-3.621028363704681396e-01,-1.932342648506164551e-01,1.000000000000000000e+00,-6.818972178734838963e-04,-2.772051990032196045e-01,8.149653673171997070e-01,3.601063191890716553e-01,-1.914224028587341309e-02,1.487353593111038208e-01,1.000000000000000000e+00,2.330103367567062378e-01,2.868954539299011230e-01,1.345364212989807129e+00,3.511393368244171143e-01,2.006100304424762726e-02,7.308495789766311646e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.400000000000000244e-01,3.027750968933105469e+00,-4.608835875988006592e-01,9.054819345474243164e-01,2.201512455940246582e-01,3.639086484909057617e-01,-2.774173617362976074e-01,-1.840429306030273438e-01,4.627943038940429688e-02,-2.728295326232910156e-02,-1.377371847629547119e-01,-6.386548876762390137e-01,-6.314134690910577774e-03,1.000000000000000000e+00,0.000000000000000000e+00,3.027750968933105469e+00,-4.608835875988006592e-01,9.054819345474243164e-01,2.201512455940246582e-01,3.639086484909057617e-01,-2.774173617362976074e-01,1.000000000000000000e+00,2.959184408187866211e+00,4.554867148399353027e-01,9.288447499275207520e-01,-3.505035042762756348e-01,-3.936885595321655273e-01,-2.145961821079254150e-01,1.000000000000000000e+00,6.779895164072513580e-03,-2.775811553001403809e-01,8.179598450660705566e-01,3.887743353843688965e-01,-1.826072111725807190e-02,1.509513258934020996e-01,1.000000000000000000e+00,2.402878254652023315e-01,2.872859835624694824e-01,1.346815347671508789e+00,3.792583048343658447e-01,1.869797147810459137e-02,7.181468605995178223e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.959184408187866211e+00,4.554867148399353027e-01,9.288447499275207520e-01,-3.505035042762756348e-01,-3.936885595321655273e-01,-2.145961821079254150e-01,1.820640563964843750e-01,-1.857888698577880859e-01,8.412504196166992188e-02,1.458188593387603760e-01,-1.267435401678085327e-01,1.196381971240043640e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.027750968933105469e+00,-4.608835875988006592e-01,9.054819345474243164e-01,2.201512455940246582e-01,3.639086484909057617e-01,-2.774173617362976074e-01,1.000000000000000000e+00,2.959184408187866211e+00,4.554867148399353027e-01,9.288447499275207520e-01,-3.505035042762756348e-01,-3.936885595321655273e-01,-2.145961821079254150e-01,1.000000000000000000e+00,6.779895164072513580e-03,-2.775811553001403809e-01,8.179598450660705566e-01,3.887743353843688965e-01,-1.826072111725807190e-02,1.509513258934020996e-01,1.000000000000000000e+00,2.402878254652023315e-01,2.872859835624694824e-01,1.346815347671508789e+00,3.792583048343658447e-01,1.869797147810459137e-02,7.181468605995178223e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.599999999999999867e-01,3.032227516174316406e+00,-4.532858133316040039e-01,9.000566601753234863e-01,2.276304960250854492e-01,3.987747132778167725e-01,-2.675113081932067871e-01,-1.865551471710205078e-01,3.316712379455566406e-02,-2.733993530273437500e-02,-1.101191341876983643e-01,-6.897964477539062500e-01,5.906990263611078262e-03,1.000000000000000000e+00,0.000000000000000000e+00,3.032227516174316406e+00,-4.532858133316040039e-01,9.000566601753234863e-01,2.276304960250854492e-01,3.987747132778167725e-01,-2.675113081932067871e-01,1.000000000000000000e+00,2.951951503753662109e+00,4.473477602005004883e-01,9.242530465126037598e-01,-3.749889433383941650e-01,-4.228607416152954102e-01,-2.495734244585037231e-01,1.000000000000000000e+00,1.480541750788688660e-02,-2.779338359832763672e-01,8.209995627403259277e-01,4.163368642330169678e-01,-1.674785278737545013e-02,1.532826125621795654e-01,1.000000000000000000e+00,2.481181025505065918e-01,2.876401543617248535e-01,1.348235607147216797e+00,4.062724411487579346e-01,1.629436761140823364e-02,6.987206637859344482e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.951951503753662109e+00,4.473477602005004883e-01,9.242530465126037598e-01,-3.749889433383941650e-01,-4.228607416152954102e-01,-2.495734244585037231e-01,1.847414970397949219e-01,-1.880624294281005859e-01,8.645319938659667969e-02,1.181226074695587158e-01,-9.921647608280181885e-02,1.109184548258781433e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.032227516174316406e+00,-4.532858133316040039e-01,9.000566601753234863e-01,2.276304960250854492e-01,3.987747132778167725e-01,-2.675113081932067871e-01,1.000000000000000000e+00,2.951951503753662109e+00,4.473477602005004883e-01,9.242530465126037598e-01,-3.749889433383941650e-01,-4.228607416152954102e-01,-2.495734244585037231e-01,1.000000000000000000e+00,1.480541750788688660e-02,-2.779338359832763672e-01,8.209995627403259277e-01,4.163368642330169678e-01,-1.674785278737545013e-02,1.532826125621795654e-01,1.000000000000000000e+00,2.481181025505065918e-01,2.876401543617248535e-01,1.348235607147216797e+00,4.062724411487579346e-01,1.629436761140823364e-02,6.987206637859344482e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.800000000000000044e-01,3.036822080612182617e+00,-4.450199007987976074e-01,8.946609497070312500e-01,2.317025363445281982e-01,4.305455982685089111e-01,-2.753957808017730713e-01,-1.885240077972412109e-01,1.855134963989257812e-02,-2.708506584167480469e-02,-8.549752086400985718e-02,-7.857456803321838379e-01,2.430008724331855774e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.036822080612182617e+00,-4.450199007987976074e-01,8.946609497070312500e-01,2.317025363445281982e-01,4.305455982685089111e-01,-2.753957808017730713e-01,1.000000000000000000e+00,2.944238662719726562e+00,4.386349320411682129e-01,9.189054369926452637e-01,-3.986661136150360107e-01,-4.513050019741058350e-01,-2.890752255916595459e-01,1.000000000000000000e+00,2.337097190320491791e-02,-2.782503068447113037e-01,8.240869045257568359e-01,4.426277875900268555e-01,-1.456995029002428055e-02,1.557023674249649048e-01,1.000000000000000000e+00,2.564772069454193115e-01,2.879357933998107910e-01,1.349608421325683594e+00,4.319734275341033936e-01,1.270361151546239853e-02,6.690806150436401367e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.944238662719726562e+00,4.386349320411682129e-01,9.189054369926452637e-01,-3.986661136150360107e-01,-4.513050019741058350e-01,-2.890752255916595459e-01,1.868426799774169922e-01,-1.898748874664306641e-01,8.857512474060058594e-02,9.043104201555252075e-02,-8.166347444057464600e-02,9.908187389373779297e-02,0.000000000000000000e+00,1.000000000000000000e+00,3.036822080612182617e+00,-4.450199007987976074e-01,8.946609497070312500e-01,2.317025363445281982e-01,4.305455982685089111e-01,-2.753957808017730713e-01,1.000000000000000000e+00,2.944238662719726562e+00,4.386349320411682129e-01,9.189054369926452637e-01,-3.986661136150360107e-01,-4.513050019741058350e-01,-2.890752255916595459e-01,1.000000000000000000e+00,2.337097190320491791e-02,-2.782503068447113037e-01,8.240869045257568359e-01,4.426277875900268555e-01,-1.456995029002428055e-02,1.557023674249649048e-01,1.000000000000000000e+00,2.564772069454193115e-01,2.879357933998107910e-01,1.349608421325683594e+00,4.319734275341033936e-01,1.270361151546239853e-02,6.690806150436401367e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000222e-01,3.041470050811767578e+00,-4.361389875411987305e-01,8.889930248260498047e-01,2.326658815145492554e-01,4.603203237056732178e-01,-2.944440841674804688e-01,-1.900756359100341797e-01,1.895666122436523438e-03,-2.645993232727050781e-02,-6.928164511919021606e-02,-8.917140364646911621e-01,4.261057451367378235e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.041470050811767578e+00,-4.361389875411987305e-01,8.889930248260498047e-01,2.326658815145492554e-01,4.603203237056732178e-01,-2.944440841674804688e-01,1.000000000000000000e+00,2.936049222946166992e+00,4.293478131294250488e-01,9.127889275550842285e-01,-4.229021668434143066e-01,-4.806006848812103271e-01,-3.249486088752746582e-01,1.000000000000000000e+00,3.245006874203681946e-02,-2.785168886184692383e-01,8.272225260734558105e-01,4.675396680831909180e-01,-1.167548447847366333e-02,1.580609083175659180e-01,1.000000000000000000e+00,2.653372287750244141e-01,2.881480157375335693e-01,1.350909948348999023e+00,4.561959207057952881e-01,7.800554856657981873e-03,6.254351884126663208e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.936049222946166992e+00,4.293478131294250488e-01,9.127889275550842285e-01,-4.229021668434143066e-01,-4.806006848812103271e-01,-3.249486088752746582e-01,1.884610652923583984e-01,-1.914131641387939453e-01,9.046721458435058594e-02,7.137699425220489502e-02,-7.173848897218704224e-02,8.830816298723220825e-02,0.000000000000000000e+00,1.000000000000000000e+00,3.041470050811767578e+00,-4.361389875411987305e-01,8.889930248260498047e-01,2.326658815145492554e-01,4.603203237056732178e-01,-2.944440841674804688e-01,1.000000000000000000e+00,2.936049222946166992e+00,4.293478131294250488e-01,9.127889275550842285e-01,-4.229021668434143066e-01,-4.806006848812103271e-01,-3.249486088752746582e-01,1.000000000000000000e+00,3.245006874203681946e-02,-2.785168886184692383e-01,8.272225260734558105e-01,4.675396680831909180e-01,-1.167548447847366333e-02,1.580609083175659180e-01,1.000000000000000000e+00,2.653372287750244141e-01,2.881480157375335693e-01,1.350909948348999023e+00,4.561959207057952881e-01,7.800554856657981873e-03,6.254351884126663208e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
