time,agent0_obs0,agent0_obs1,agent0_obs2,agent0_obs3,agent0_obs4,agent0_obs5,agent0_obs6,agent0_obs7,agent0_obs8,agent0_obs9,agent0_obs10,agent0_obs11,agent0_obs12,agent0_obs13,agent0_obs14,agent0_obs15,agent0_obs16,agent0_obs17,agent0_obs18,agent0_obs19,agent0_obs20,agent0_obs21,agent0_obs22,agent0_obs23,agent0_obs24,agent0_obs25,agent0_obs26,agent0_obs27,agent0_obs28,agent0_obs29,agent0_obs30,agent0_obs31,agent0_obs32,agent0_obs33,agent0_obs34,agent0_obs35,agent0_obs36,agent0_obs37,agent0_obs38,agent0_obs39,agent0_obs40,agent0_obs41,agent0_obs42,agent0_obs43,agent0_obs44,agent0_obs45,agent0_obs46,agent0_obs47,agent0_obs48,agent0_obs49,agent0_obs50,agent0_obs51,agent1_obs0,agent1_obs1,agent1_obs2,agent1_obs3,agent1_obs4,agent1_obs5,agent1_obs6,agent1_obs7,agent1_obs8,agent1_obs9,agent1_obs10,agent1_obs11,agent1_obs12,agent1_obs13,agent1_obs14,agent1_obs15,agent1_obs16,agent1_obs17,agent1_obs18,agent1_obs19,agent1_obs20,agent1_obs21,agent1_obs22,agent1_obs23,agent1_obs24,agent1_obs25,agent1_obs26,agent1_obs27,agent1_obs28,agent1_obs29,agent1_obs30,agent1_obs31,agent1_obs32,agent1_obs33,agent1_obs34,agent1_obs35,agent1_obs36,agent1_obs37,agent1_obs38,agent1_obs39,agent1_obs40,agent1_obs41,agent1_obs42,agent1_obs43,agent1_obs44,agent1_obs45,agent1_obs46,agent1_obs47,agent1_obs48,agent1_obs49,agent1_obs50,agent1_obs51,red0_pos_x,red0_pos_y,red0_pos_z,red0_vel_x,red0_vel_y,red0_vel_z,red0_roll,red0_pitch,red0_yaw,red0_active,red1_pos_x,red1_pos_y,red1_pos_z,red1_vel_x,red1_vel_y,red1_vel_z,red1_roll,red1_pitch,red1_yaw,red1_active,blue0_cmd_roll,blue0_cmd_pitch,blue0_cmd_yaw,blue0_cmd_thrust,blue1_cmd_roll,blue1_cmd_pitch,blue1_cmd_yaw,blue1_cmd_thrust,red0_cmd_roll,red0_cmd_pitch,red0_cmd_yaw,red0_cmd_thrust,red1_cmd_roll,red1_cmd_pitch,red1_cmd_yaw,red1_cmd_thrust
0.000000000000000000e+00,-4.705436155200004578e-02,-4.009639918804168701e-01,1.022490024566650391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.705436155200004578e-02,-4.009639918804168701e-01,1.022490024566650391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.512887515127658844e-02,5.731102824211120605e-01,9.088017940521240234e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.281468868255615234e+00,-6.198641061782836914e-01,1.094655513763427734e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.714582443237304688e+00,4.283537864685058594e-01,1.004301548004150391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.512887515127658844e-02,5.731102824211120605e-01,9.088017940521240234e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.705436155200004578e-02,-4.009639918804168701e-01,1.022490024566650391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.512887515127658844e-02,5.731102824211120605e-01,9.088017940521240234e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.281468868255615234e+00,-6.198641061782836914e-01,1.094655513763427734e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.714582443237304688e+00,4.283537864685058594e-01,1.004301548004150391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.281468868255615234e+00,-6.198641061782836914e-01,1.094655513763427734e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.714582443237304688e+00,4.283537864685058594e-01,1.004301548004150391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.306783437728881836e-02,1.999987959861755371e-01,-1.000000014901161194e-01,5.147908926010131836e-01,-6.404752377420663834e-03,1.999999731779098511e-01,-1.000000014901161194e-01,5.167500972747802734e-01,-8.122086524963378906e-02,-2.000000029802322388e-01,1.721429824829101562e-02,3.934106826782226562e-01,6.732654571533203125e-02,-2.000000029802322388e-01,-1.438474655151367188e-02,3.988622426986694336e-01
2.000000000000000042e-02,-4.705417528748512268e-02,-4.009639918804168701e-01,1.022503614425659180e+00,7.673684012843295932e-05,-1.148502269643358886e-05,2.685902407392859459e-03,9.999948143959045410e-01,2.438007621094584465e-03,2.110773231834173203e-03,-2.437249524518847466e-03,9.999969601631164551e-01,-3.616144531406462193e-04,-2.111648675054311752e-03,3.564680810086429119e-04,9.999977350234985352e-01,7.773383706808090210e-02,3.716889321804046631e-01,-2.647301852703094482e-01,1.000000000000000000e+00,0.000000000000000000e+00,-4.705417528748512268e-02,-4.009639918804168701e-01,1.022503614425659180e+00,7.673684012843295932e-05,-1.148502269643358886e-05,2.685902407392859459e-03,1.000000000000000000e+00,1.512910611927509308e-02,5.731103420257568359e-01,9.088189005851745605e-01,9.485751070315018296e-05,2.431122084090020508e-05,3.346847835928201675e-03,1.000000000000000000e+00,3.281468629837036133e+00,-6.198639869689941406e-01,1.094647407531738281e+00,-1.143300687544979155e-04,4.536149208433926105e-05,-1.316134468652307987e-03,1.000000000000000000e+00,2.714582204818725586e+00,4.283536970615386963e-01,1.004294991493225098e+00,-1.138349398388527334e-04,-3.765451765502803028e-05,-1.033568987622857094e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.512910611927509308e-02,5.731103420257568359e-01,9.088189005851745605e-01,9.485751070315018296e-05,2.431122084090020508e-05,3.346847835928201675e-03,9.999931454658508301e-01,2.689635613933205605e-03,2.581252716481685638e-03,-2.691207686439156532e-03,9.999963045120239258e-01,6.057641585357487202e-04,-2.579613588750362396e-03,-6.127065862528979778e-04,9.999966025352478027e-01,-8.859182149171829224e-02,4.494886398315429688e-01,-2.836831510066986084e-01,0.000000000000000000e+00,1.000000000000000000e+00,-4.705417528748512268e-02,-4.009639918804168701e-01,1.022503614425659180e+00,7.673684012843295932e-05,-1.148502269643358886e-05,2.685902407392859459e-03,1.000000000000000000e+00,1.512910611927509308e-02,5.731103420257568359e-01,9.088189005851745605e-01,9.485751070315018296e-05,2.431122084090020508e-05,3.346847835928201675e-03,1.000000000000000000e+00,3.281468629837036133e+00,-6.198639869689941406e-01,1.094647407531738281e+00,-1.143300687544979155e-04,4.536149208433926105e-05,-1.316134468652307987e-03,1.000000000000000000e+00,2.714582204818725586e+00,4.283536970615386963e-01,1.004294991493225098e+00,-1.138349398388527334e-04,-3.765451765502803028e-05,-1.033568987622857094e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.281468629837036133e+00,-6.198639869689941406e-01,1.094647407531738281e+00,-1.143300687544979155e-04,4.536149208433926105e-05,-1.316134468652307987e-03,-1.267613445099063409e-03,-3.198159180465287577e-03,5.608962015313524426e-04,1.000000000000000000e+00,2.714582204818725586e+00,4.283536970615386963e-01,1.004294991493225098e+00,-1.138349398388527334e-04,-3.765451765502803028e-05,-1.033568987622857094e-03,1.049873002511973697e-03,-3.177795590122656222e-03,-4.701130286851246728e-04,1.000000000000000000e+00,1.514356583356857300e-01,2.000000029802322388e-01,-1.000000014901161194e-01,5.308739542961120605e-01,1.372675597667694092e-02,1.999999880790710449e-01,-1.000000014901161194e-01,5.342203378677368164e-01,-8.119845390319824219e-02,-2.000000029802322388e-01,1.720523834228515625e-02,3.937252163887023926e-01,6.731557846069335938e-02,-2.000000029802322388e-01,-1.438021659851074219e-02,3.991670906543731689e-01
4.000000000000000083e-02,-4.704380780458450317e-02,-4.009662270545959473e-01,1.022638201713562012e+00,1.572741311974823475e-03,-3.997047024313360453e-04,1.335157733410596848e-02,9.998210668563842773e-01,9.933644905686378479e-03,1.610658690333366394e-02,-9.848013520240783691e-03,9.999371170997619629e-01,-5.387139040976762772e-03,-1.615908741950988770e-02,5.227556917816400528e-03,9.998558759689331055e-01,5.455943346023559570e-01,1.102035999298095703e+00,-4.974854588508605957e-01,1.000000000000000000e+00,0.000000000000000000e+00,-4.704380780458450317e-02,-4.009662270545959473e-01,1.022638201713562012e+00,1.572741311974823475e-03,-3.997047024313360453e-04,1.335157733410596848e-02,1.000000000000000000e+00,1.514181680977344513e-02,5.731128454208374023e-01,9.089835882186889648e-01,1.920690760016441345e-03,3.298641240689903498e-04,1.606874912977218628e-02,1.000000000000000000e+00,3.281454324722290039e+00,-6.198582053184509277e-01,1.094600677490234375e+00,-2.117682714015245438e-03,8.346168906427919865e-04,-3.690691664814949036e-03,1.000000000000000000e+00,2.714567899703979492e+00,4.283489286899566650e-01,1.004260420799255371e+00,-2.115140901878476143e-03,-6.945757195353507996e-04,-2.590493997558951378e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.514181680977344513e-02,5.731128454208374023e-01,9.089835882186889648e-01,1.920690760016441345e-03,3.298641240689903498e-04,1.606874912977218628e-02,9.997606873512268066e-01,1.025589462369680405e-02,1.932861097157001495e-02,-1.030348706990480423e-02,9.999442100524902344e-01,2.364299260079860687e-03,-1.930328272283077240e-02,-2.562885172665119171e-03,9.998105168342590332e-01,-5.168539658188819885e-02,1.292914032936096191e+00,-4.823029041290283203e-01,0.000000000000000000e+00,1.000000000000000000e+00,-4.704380780458450317e-02,-4.009662270545959473e-01,1.022638201713562012e+00,1.572741311974823475e-03,-3.997047024313360453e-04,1.335157733410596848e-02,1.000000000000000000e+00,1.514181680977344513e-02,5.731128454208374023e-01,9.089835882186889648e-01,1.920690760016441345e-03,3.298641240689903498e-04,1.606874912977218628e-02,1.000000000000000000e+00,3.281454324722290039e+00,-6.198582053184509277e-01,1.094600677490234375e+00,-2.117682714015245438e-03,8.346168906427919865e-04,-3.690691664814949036e-03,1.000000000000000000e+00,2.714567899703979492e+00,4.283489286899566650e-01,1.004260420799255371e+00,-2.115140901878476143e-03,-6.945757195353507996e-04,-2.590493997558951378e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.281454324722290039e+00,-6.198582053184509277e-01,1.094600677490234375e+00,-2.117682714015245438e-03,8.346168906427919865e-04,-3.690691664814949036e-03,-8.872139200088570085e-03,-2.245316254174345438e-02,1.802519285327501899e-03,1.000000000000000000e+00,2.714567899703979492e+00,4.283489286899566650e-01,1.004260420799255371e+00,-2.115140901878476143e-03,-6.945757195353507996e-04,-2.590493997558951378e-03,7.352032616404347368e-03,-2.234840025807072195e-02,-1.511147297380104060e-03,1.000000000000000000e+00,1.999996304512023926e-01,2.000000029802322388e-01,-1.000000014901161194e-01,5.636347532272338867e-01,5.420283600687980652e-02,2.000000029802322388e-01,-1.000000014901161194e-01,5.755658745765686035e-01,-8.093762397766113281e-02,-2.000000029802322388e-01,1.709914207458496094e-02,3.955353200435638428e-01,6.711840629577636719e-02,-2.000000029802322388e-01,-1.429915428161621094e-02,4.009164869785308838e-01
5.999999999999999778e-02,-4.696878045797348022e-02,-4.009917974472045898e-01,1.023075342178344727e+00,7.515644188970327377e-03,-3.053241176530718803e-03,3.425297141075134277e-02,9.988402724266052246e-01,2.202546223998069763e-02,4.281271249055862427e-02,-2.104133367538452148e-02,9.995069503784179688e-01,-2.330316416919231415e-02,-4.330486804246902466e-02,2.237530238926410675e-02,9.988113045692443848e-01,1.281753659248352051e+00,1.561915993690490723e+00,-6.581777334213256836e-01,1.000000000000000000e+00,0.000000000000000000e+00,-4.696878045797348022e-02,-4.009917974472045898e-01,1.023075342178344727e+00,7.515644188970327377e-03,-3.053241176530718803e-03,3.425297141075134277e-02,1.000000000000000000e+00,1.523269433528184891e-02,5.731240510940551758e-01,9.094958901405334473e-01,9.040419012308120728e-03,7.882585050538182259e-04,3.938138112425804138e-02,1.000000000000000000e+00,3.281359434127807617e+00,-6.198208332061767578e-01,1.094497323036193848e+00,-9.099004790186882019e-03,3.574463305994868279e-03,-7.212200667709112167e-03,1.000000000000000000e+00,2.714472770690917969e+00,4.283177256584167480e-01,1.004189610481262207e+00,-9.116584435105323792e-03,-2.980232238769531250e-03,-4.875976592302322388e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.523269433528184891e-02,5.731240510940551758e-01,9.094958901405334473e-01,9.040419012308120728e-03,7.882585050538182259e-04,3.938138112425804138e-02,9.985194206237792969e-01,2.125700190663337708e-02,5.007135495543479919e-02,-2.131676673889160156e-02,9.997726082801818848e-01,6.598472245968878269e-04,-5.004594102501869202e-02,-1.726229675114154816e-03,9.987454414367675781e-01,2.388472855091094971e-01,1.723200440406799316e+00,-6.124937534332275391e-01,0.000000000000000000e+00,1.000000000000000000e+00,-4.696878045797348022e-02,-4.009917974472045898e-01,1.023075342178344727e+00,7.515644188970327377e-03,-3.053241176530718803e-03,3.425297141075134277e-02,1.000000000000000000e+00,1.523269433528184891e-02,5.731240510940551758e-01,9.094958901405334473e-01,9.040419012308120728e-03,7.882585050538182259e-04,3.938138112425804138e-02,1.000000000000000000e+00,3.281359434127807617e+00,-6.198208332061767578e-01,1.094497323036193848e+00,-9.099004790186882019e-03,3.574463305994868279e-03,-7.212200667709112167e-03,1.000000000000000000e+00,2.714472770690917969e+00,4.283177256584167480e-01,1.004189610481262207e+00,-9.116584435105323792e-03,-2.980232238769531250e-03,-4.875976592302322388e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.281359434127807617e+00,-6.198208332061767578e-01,1.094497323036193848e+00,-9.099004790186882019e-03,3.574463305994868279e-03,-7.212200667709112167e-03,-2.161162678384678792e-02,-5.455017914158966086e-02,3.754249851400244878e-03,1.000000000000000000e+00,2.714472770690917969e+00,4.283177256584167480e-01,1.004189610481262207e+00,-9.116584435105323792e-03,-2.980232238769531250e-03,-4.875976592302322388e-03,1.791445678408949693e-02,-5.442579605813135935e-02,-3.145854765109910335e-03,1.000000000000000000e+00,1.999992877244949341e-01,1.999998241662979126e-01,-1.000000014901161194e-01,5.615262985229492188e-01,1.046678349375724792e-01,1.999999582767486572e-01,-1.000000014901161194e-01,5.970975756645202637e-01,-8.006834983825683594e-02,-2.000000029802322388e-01,1.674437522888183594e-02,3.982295095920562744e-01,6.644845008850097656e-02,-2.000000029802322388e-01,-1.401996612548828125e-02,4.035023748874664307e-01
8.000000000000000167e-02,-4.671546071767807007e-02,-4.011154174804687500e-01,1.024018764495849609e+00,2.029775641858577728e-02,-1.132848486304283142e-02,6.431220471858978271e-02,9.966267347335815430e-01,3.760326653718948364e-02,7.294603437185287476e-02,-3.367371857166290283e-02,9.979528188705444336e-01,-5.437110364437103271e-02,-7.484123855829238892e-02,5.173133313655853271e-02,9.958527088165283203e-01,1.681475877761840820e+00,1.438133835792541504e+00,-7.181726098060607910e-01,1.000000000000000000e+00,0.000000000000000000e+00,-4.671546071767807007e-02,-4.011154174804687500e-01,1.024018764495849609e+00,2.029775641858577728e-02,-1.132848486304283142e-02,6.431220471858978271e-02,1.000000000000000000e+00,1.553501747548580170e-02,5.731373429298400879e-01,9.105750322341918945e-01,2.408565022051334381e-02,1.181106490548700094e-04,7.377110421657562256e-02,1.000000000000000000e+00,3.281068563461303711e+00,-6.197065711021423340e-01,1.094314098358154297e+00,-2.229586802423000336e-02,8.749437518417835236e-03,-1.159868016839027405e-02,1.000000000000000000e+00,2.714180946350097656e+00,4.282224774360656738e-01,1.004066467285156250e+00,-2.239566296339035034e-02,-7.304675877094268799e-03,-7.729761768132448196e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.553501747548580170e-02,5.731373429298400879e-01,9.105750322341918945e-01,2.408565022051334381e-02,1.181106490548700094e-04,7.377110421657562256e-02,9.959238767623901367e-01,3.479550778865814209e-02,8.321682363748550415e-02,-3.418617695569992065e-02,9.993773698806762695e-01,-8.736402727663516998e-03,-8.346899598836898804e-02,5.855926312506198883e-03,9.964932203292846680e-01,6.618795990943908691e-01,1.507983446121215820e+00,-6.799738407135009766e-01,0.000000000000000000e+00,1.000000000000000000e+00,-4.671546071767807007e-02,-4.011154174804687500e-01,1.024018764495849609e+00,2.029775641858577728e-02,-1.132848486304283142e-02,6.431220471858978271e-02,1.000000000000000000e+00,1.553501747548580170e-02,5.731373429298400879e-01,9.105750322341918945e-01,2.408565022051334381e-02,1.181106490548700094e-04,7.377110421657562256e-02,1.000000000000000000e+00,3.281068563461303711e+00,-6.197065711021423340e-01,1.094314098358154297e+00,-2.229586802423000336e-02,8.749437518417835236e-03,-1.159868016839027405e-02,1.000000000000000000e+00,2.714180946350097656e+00,4.282224774360656738e-01,1.004066467285156250e+00,-2.239566296339035034e-02,-7.304675877094268799e-03,-7.729761768132448196e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.281068563461303711e+00,-6.197065711021423340e-01,1.094314098358154297e+00,-2.229586802423000336e-02,8.749437518417835236e-03,-1.159868016839027405e-02,-3.418113060549819726e-02,-8.569580245271368746e-02,6.221667698085740425e-03,1.000000000000000000e+00,2.714180946350097656e+00,4.282224774360656738e-01,1.004066467285156250e+00,-2.239566296339035034e-02,-7.304675877094268799e-03,-7.729761768132448196e-03,2.834143540803431977e-02,-8.565296984981762840e-02,-5.213996341661586431e-03,1.000000000000000000e+00,1.999999433755874634e-01,1.999999582767486572e-01,-1.000000014901161194e-01,5.399934053421020508e-01,1.374447792768478394e-01,1.999999582767486572e-01,-1.000000014901161194e-01,5.969682931900024414e-01,-7.846426963806152344e-02,-2.000000029802322388e-01,1.608896255493164062e-02,4.005455672740936279e-01,6.529974937438964844e-02,-2.000000029802322388e-01,-1.351571083068847656e-02,4.056709706783294678e-01
1.000000000000000056e-01,-4.614398255944252014e-02,-4.014741480350494385e-01,1.025618314743041992e+00,3.973372280597686768e-02,-2.750237658619880676e-02,9.977526962757110596e-02,9.939119219779968262e-01,5.478552356362342834e-02,9.559078514575958252e-02,-4.641253128647804260e-02,9.950634241104125977e-01,-8.771875500679016113e-02,-9.992460906505584717e-02,8.274811506271362305e-02,9.915481805801391602e-01,1.457464575767517090e+00,9.038408994674682617e-01,-7.278625369071960449e-01,1.000000000000000000e+00,0.000000000000000000e+00,-4.614398255944252014e-02,-4.014741480350494385e-01,1.025618314743041992e+00,3.973372280597686768e-02,-2.750237658619880676e-02,9.977526962757110596e-02,1.000000000000000000e+00,1.621081121265888214e-02,5.731117129325866699e-01,9.124333262443542480e-01,4.689133539795875549e-02,-3.785854205489158630e-03,1.178766861557960510e-01,1.000000000000000000e+00,3.280464649200439453e+00,-6.194695234298706055e-01,1.094043374061584473e+00,-4.063137620687484741e-02,1.594573259353637695e-02,-1.579545997083187103e-02,1.000000000000000000e+00,2.713573217391967773e+00,4.280244410037994385e-01,1.003888726234436035e+00,-4.088763147592544556e-02,-1.332623884081840515e-02,-1.017422508448362350e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.621081121265888214e-02,5.731117129325866699e-01,9.124333262443542480e-01,4.689133539795875549e-02,-3.785854205489158630e-03,1.178766861557960510e-01,9.929456710815429688e-01,5.013047158718109131e-02,1.074512302875518799e-01,-4.755073040723800659e-02,9.985188245773315430e-01,-2.643921598792076111e-02,-1.086174845695495605e-01,2.114332094788551331e-02,9.938586950302124023e-01,1.018958568572998047e+00,9.166907072067260742e-01,-6.909790635108947754e-01,0.000000000000000000e+00,1.000000000000000000e+00,-4.614398255944252014e-02,-4.014741480350494385e-01,1.025618314743041992e+00,3.973372280597686768e-02,-2.750237658619880676e-02,9.977526962757110596e-02,1.000000000000000000e+00,1.621081121265888214e-02,5.731117129325866699e-01,9.124333262443542480e-01,4.689133539795875549e-02,-3.785854205489158630e-03,1.178766861557960510e-01,1.000000000000000000e+00,3.280464649200439453e+00,-6.194695234298706055e-01,1.094043374061584473e+00,-4.063137620687484741e-02,1.594573259353637695e-02,-1.579545997083187103e-02,1.000000000000000000e+00,2.713573217391967773e+00,4.280244410037994385e-01,1.003888726234436035e+00,-4.088763147592544556e-02,-1.332623884081840515e-02,-1.017422508448362350e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.280464649200439453e+00,-6.194695234298706055e-01,1.094043374061584473e+00,-4.063137620687484741e-02,1.594573259353637695e-02,-1.579545997083187103e-02,-4.288692614310304213e-02,-1.068977001842881247e-01,8.435069602173529690e-03,1.000000000000000000e+00,2.713573217391967773e+00,4.280244410037994385e-01,1.003888726234436035e+00,-4.088763147592544556e-02,-1.332623884081840515e-02,-1.017422508448362350e-02,3.557510758744568402e-02,-1.069542651751471674e-01,-7.075785404831707454e-03,1.000000000000000000e+00,2.000000029802322388e-01,2.000000029802322388e-01,-1.000000014901161194e-01,5.508130192756652832e-01,1.270196735858917236e-01,2.000000029802322388e-01,-1.000000014901161194e-01,5.810768604278564453e-01,-7.625865936279296875e-02,-2.000000029802322388e-01,1.519751548767089844e-02,4.022591710090637207e-01,6.404423713684082031e-02,-2.000000029802322388e-01,-1.288366317749023438e-02,4.071473479270935059e-01
1.199999999999999956e-01,-4.513945430517196655e-02,-4.022258520126342773e-01,1.027961373329162598e+00,6.364781409502029419e-02,-5.109642446041107178e-02,1.391192227602005005e-01,9.916419982910156250e-01,7.157995551824569702e-02,1.073431372642517090e-01,-5.938417837023735046e-02,9.918417930603027344e-01,-1.127984970808029175e-01,-1.145415157079696655e-01,1.054812371730804443e-01,9.878026247024536133e-01,9.344124197959899902e-01,4.308911859989166260e-01,-6.994695663452148438e-01,1.000000000000000000e+00,0.000000000000000000e+00,-4.513945430517196655e-02,-4.022258520126342773e-01,1.027961373329162598e+00,6.364781409502029419e-02,-5.109642446041107178e-02,1.391192227602005005e-01,1.000000000000000000e+00,1.739466376602649689e-02,5.729640722274780273e-01,9.152411222457885742e-01,7.487820088863372803e-02,-1.282822061330080032e-02,1.688349992036819458e-01,1.000000000000000000e+00,3.279462337493896484e+00,-6.190762519836425781e-01,1.093692421913146973e+00,-6.208404526114463806e-02,2.434718236327171326e-02,-1.964648067951202393e-02,1.000000000000000000e+00,2.712564229965209961e+00,4.276956915855407715e-01,1.003667116165161133e+00,-6.255025416612625122e-02,-2.036583051085472107e-02,-1.212176121771335602e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.739466376602649689e-02,5.729640722274780273e-01,9.152411222457885742e-01,7.487820088863372803e-02,-1.282822061330080032e-02,1.688349992036819458e-01,9.906637072563171387e-01,6.605987250804901123e-02,1.192540675401687622e-01,-6.062300130724906921e-02,9.969739317893981934e-01,-4.866053164005279541e-02,-1.221076995134353638e-01,4.097668081521987915e-02,9.916706085205078125e-01,1.079558610916137695e+00,3.885771036148071289e-01,-6.576068401336669922e-01,0.000000000000000000e+00,1.000000000000000000e+00,-4.513945430517196655e-02,-4.022258520126342773e-01,1.027961373329162598e+00,6.364781409502029419e-02,-5.109642446041107178e-02,1.391192227602005005e-01,1.000000000000000000e+00,1.739466376602649689e-02,5.729640722274780273e-01,9.152411222457885742e-01,7.487820088863372803e-02,-1.282822061330080032e-02,1.688349992036819458e-01,1.000000000000000000e+00,3.279462337493896484e+00,-6.190762519836425781e-01,1.093692421913146973e+00,-6.208404526114463806e-02,2.434718236327171326e-02,-1.964648067951202393e-02,1.000000000000000000e+00,2.712564229965209961e+00,4.276956915855407715e-01,1.003667116165161133e+00,-6.255025416612625122e-02,-2.036583051085472107e-02,-1.212176121771335602e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.279462337493896484e+00,-6.190762519836425781e-01,1.093692421913146973e+00,-6.208404526114463806e-02,2.434718236327171326e-02,-1.964648067951202393e-02,-4.744744638407309700e-02,-1.184969979355920966e-01,1.004348241926062563e-02,1.000000000000000000e+00,2.712564229965209961e+00,4.276956915855407715e-01,1.003667116165161133e+00,-6.255025416612625122e-02,-2.036583051085472107e-02,-1.212176121771335602e-02,3.939961153123623661e-02,-1.185816051716195307e-01,-8.438431754436953591e-03,1.000000000000000000e+00,2.000000029802322388e-01,2.000000029802322388e-01,-1.000000014901161194e-01,5.591961741447448730e-01,9.732561558485031128e-02,1.999999880790710449e-01,-1.000000014901161194e-01,5.348159670829772949e-01,-7.360577583312988281e-02,-1.932995319366455078e-01,1.416420936584472656e-02,4.038640558719635010e-01,6.319379806518554688e-02,-1.949803829193115234e-01,-1.225924491882324219e-02,4.083849191665649414e-01
